"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"8295";2;5;7;9;10;13;14;17;19;21;23
"8296";2;5;7;9;11;11;11;11;11;11;11
"8297";2;5;7;9;11;11;11;11;11;11;11
"8298";2;5;7;9;11;11;11;11;11;11;11
"8299";2;5;7;9;11;11;11;11;11;11;11
"8300";2;5;7;9;11;11;11;11;11;11;11
"8301";2;5;7;9;11;11;11;11;11;11;11
"8302";2;5;7;9;11;11;11;11;11;11;11
"8303";2;5;7;9;10;13;14;17;19;21;22
"8304";2;5;7;9;10;13;14;17;19;21;22
"8305";2;5;7;9;10;13;14;17;19;21;22
"8306";2;5;7;9;10;13;14;17;19;21;22
"8307";2;5;7;9;11;11;11;11;11;11;11
"8308";2;5;7;9;10;13;14;17;19;21;22
"8309";2;5;7;9;10;13;14;17;19;21;22
"8310";2;5;7;9;10;13;14;17;19;21;22
"8311";2;5;7;9;10;13;14;17;19;21;23
"8312";2;5;7;9;10;13;14;17;19;21;22
"8313";2;5;7;9;11;11;11;11;11;11;11
"8314";2;5;7;9;10;13;14;17;19;21;22
"8315";2;5;7;9;10;13;14;17;19;21;22
"8316";2;5;7;9;10;13;14;17;19;21;22
"8317";2;5;7;9;11;11;11;11;11;11;11
"8318";2;5;7;9;11;11;11;11;11;11;11
"8319";2;5;7;9;11;11;11;11;11;11;11
"8320";2;5;7;9;11;11;11;11;11;11;11
"8321";2;5;7;9;11;11;11;11;11;11;11
"8322";2;5;7;9;11;11;11;11;11;11;11
"8323";2;5;7;9;11;11;11;11;11;11;11
"8324";2;5;7;9;11;11;11;11;11;11;11
"8325";2;5;7;9;11;11;11;11;11;11;11
"8326";2;5;7;9;11;11;11;11;11;11;11
"8327";2;5;7;9;11;11;11;11;11;11;11
"8328";2;5;7;9;11;11;11;11;11;11;11
"8329";2;5;7;9;11;11;11;11;11;11;11
"8330";2;5;7;9;11;11;11;11;11;11;11
"8331";2;5;7;9;11;11;11;11;11;11;11
"8332";2;5;7;9;10;13;14;17;19;21;23
"8333";2;5;7;9;11;11;11;11;11;11;11
"8334";2;5;7;9;11;11;11;11;11;11;11
"8335";2;5;7;9;11;11;11;11;11;11;11
"8336";2;5;7;9;11;11;11;11;11;11;11
"8337";2;5;7;9;11;11;11;11;11;11;11
"8338";2;5;7;9;11;11;11;11;11;11;11
"8339";2;5;7;9;11;11;11;11;11;11;11
"8340";2;5;7;9;11;11;11;11;11;11;11
"8341";2;5;7;9;11;11;11;11;11;11;11
"8342";2;5;7;9;11;11;11;11;11;11;11
"8343";2;5;7;9;11;11;11;11;11;11;11
"8344";2;5;7;9;11;11;11;11;11;11;11
"8345";2;5;7;9;11;11;11;11;11;11;11
"8346";2;5;7;9;11;11;11;11;11;11;11
"8347";2;5;7;9;11;11;11;11;11;11;11
"8348";2;5;7;9;11;11;11;11;11;11;11
"8349";2;5;7;9;11;11;11;11;11;11;11
"8350";2;5;7;9;11;11;11;11;11;11;11
"8351";2;5;7;9;10;13;14;17;19;21;22
"8352";2;5;7;9;11;11;11;11;11;11;11
"8353";2;5;7;9;11;11;11;11;11;11;11
"8354";2;5;7;9;11;11;11;11;11;11;11
"8355";2;5;7;9;11;11;11;11;11;11;11
"8356";2;5;7;9;11;11;11;11;11;11;11
"8357";2;5;7;9;11;11;11;11;11;11;11
"8358";2;5;7;9;11;11;11;11;11;11;11
"8359";2;5;7;9;11;11;11;11;11;11;11
"8360";2;5;7;9;11;11;11;11;11;11;11
"8361";2;5;7;9;11;11;11;11;11;11;11
"8362";2;5;7;9;11;11;11;11;11;11;11
"8363";2;5;7;9;11;11;11;11;11;11;11
"8364";2;5;7;9;11;11;11;11;11;11;11
"8365";2;5;7;9;11;11;11;11;11;11;11
"8366";2;5;7;9;11;11;11;11;11;11;11
"8367";2;5;7;9;11;11;11;11;11;11;11
"8368";2;5;7;9;11;11;11;11;11;11;11
"8369";2;5;7;9;11;11;11;11;11;11;11
"8370";2;5;7;9;11;11;11;11;11;11;11
"8371";2;5;7;9;11;11;11;11;11;11;11
"8372";2;5;7;9;11;11;11;11;11;11;11
"8373";2;5;7;9;11;11;11;11;11;11;11
"8374";2;5;7;9;10;13;14;17;19;21;22
"8375";2;5;7;9;11;11;11;11;11;11;11
"8376";2;5;7;9;11;11;11;11;11;11;11
"8377";2;5;7;9;11;11;11;11;11;11;11
"8378";2;5;7;9;11;11;11;11;11;11;11
"8379";2;5;7;9;11;11;11;11;11;11;11
"8380";2;5;7;9;11;11;11;11;11;11;11
"8381";2;5;7;9;11;11;11;11;11;11;11
"8382";2;5;7;9;10;13;14;17;19;21;22
"8383";2;5;7;9;10;13;14;17;19;21;22
"8384";2;5;7;9;10;13;14;17;19;21;22
"8385";2;5;7;9;11;11;11;11;11;11;11
"8386";2;5;7;9;10;13;14;17;19;21;22
"8387";2;5;7;9;11;11;11;11;11;11;11
"8388";2;5;7;9;11;11;11;11;11;11;11
"8389";2;5;7;9;11;11;11;11;11;11;11
"8390";2;5;7;9;11;11;11;11;11;11;11
"8391";2;5;7;9;10;13;14;17;19;21;22
"8392";2;5;7;9;11;11;11;11;11;11;11
"8393";2;5;7;9;11;11;11;11;11;11;11
"8394";2;5;7;9;11;11;11;11;11;11;11
"8395";2;5;7;9;11;11;11;11;11;11;11
"8396";2;5;7;9;11;11;11;11;11;11;11
"8397";2;5;7;9;11;11;11;11;11;11;11
"8398";2;5;7;9;11;11;11;11;11;11;11
"8399";2;5;7;9;11;11;11;11;11;11;11
"8400";2;5;7;9;10;13;14;17;19;21;22
"8401";2;5;7;9;11;11;11;11;11;11;11
"8402";2;5;7;9;11;11;11;11;11;11;11
"8403";2;5;7;9;11;11;11;11;11;11;11
"8404";2;5;7;9;11;11;11;11;11;11;11
"8405";2;5;7;9;11;11;11;11;11;11;11
"8406";2;5;7;9;11;11;11;11;11;11;11
"8407";2;5;7;9;11;11;11;11;11;11;11
"8408";2;5;7;9;11;11;11;11;11;11;11
"8409";2;5;7;9;11;11;11;11;11;11;11
"8410";2;5;7;9;11;11;11;11;11;11;11
"8411";2;5;7;9;11;11;11;11;11;11;11
"8412";2;5;7;9;11;11;11;11;11;11;11
"8413";2;5;7;9;11;11;11;11;11;11;11
"8414";2;5;7;9;10;13;14;17;19;21;22
"8415";2;5;7;9;10;13;14;17;19;21;22
"8416";2;5;7;9;10;13;14;17;19;21;22
"8417";2;5;7;9;10;13;14;17;19;21;22
"8418";2;5;7;9;10;13;14;17;19;21;22
"8419";2;5;7;9;10;13;14;17;19;21;22
"8420";2;5;7;9;11;11;11;11;11;11;11
"8421";2;5;7;9;11;11;11;11;11;11;11
"8422";2;5;7;9;11;11;11;11;11;11;11
"8423";2;5;7;9;11;11;11;11;11;11;11
"8424";2;5;7;9;11;11;11;11;11;11;11
"8425";2;5;7;9;10;13;14;17;19;21;22
"8426";2;5;7;9;10;13;14;17;19;21;22
"8427";2;5;7;9;11;11;11;11;11;11;11
"8428";2;5;7;9;11;11;11;11;11;11;11
"8429";2;5;7;9;11;11;11;11;11;11;11
"8430";2;5;7;9;11;11;11;11;11;11;11
"8431";2;5;7;9;11;11;11;11;11;11;11
"8432";2;5;7;9;11;11;11;11;11;11;11
"8433";2;5;7;9;11;11;11;11;11;11;11
"8434";2;5;7;9;10;13;14;17;19;21;23
"8435";2;5;7;9;11;11;11;11;11;11;11
"8436";2;5;7;9;10;13;14;17;19;21;22
"8437";2;5;7;9;11;11;11;11;11;11;11
"8438";2;5;7;9;11;11;11;11;11;11;11
"8439";2;5;7;9;11;11;11;11;11;11;11
"8440";2;5;7;9;11;11;11;11;11;11;11
"8441";2;5;7;9;11;11;11;11;11;11;11
"8442";2;5;7;9;11;11;11;11;11;11;11
"8443";2;5;7;9;11;11;11;11;11;11;11
"8444";2;5;7;9;11;11;11;11;11;11;11
"8445";2;5;7;9;11;11;11;11;11;11;11
"8446";2;5;7;9;11;11;11;11;11;11;11
"8447";2;5;7;9;11;11;11;11;11;11;11
"8448";2;5;7;9;11;11;11;11;11;11;11
"8449";2;5;7;9;11;11;11;11;11;11;11
"8450";2;5;7;9;11;11;11;11;11;11;11
"8451";2;5;7;9;11;11;11;11;11;11;11
"8452";2;5;7;9;11;11;11;11;11;11;11
"8453";2;5;7;9;11;11;11;11;11;11;11
"8454";2;5;7;9;11;11;11;11;11;11;11
"8455";2;5;7;9;10;13;14;17;19;21;22
"8456";2;5;7;9;10;13;14;17;19;21;22
"8457";2;5;7;9;10;13;14;17;19;21;22
"8458";2;5;7;9;10;13;14;17;19;21;22
"8459";2;5;7;9;10;13;14;17;19;21;22
"8460";2;5;7;9;10;13;14;17;19;21;23
"8461";2;5;7;9;10;13;14;17;19;21;22
"8462";2;5;7;9;11;11;11;11;11;11;11
"8463";2;5;7;9;10;13;14;17;19;21;22
"8464";2;5;7;9;10;13;14;17;19;21;22
"8465";2;5;7;9;10;13;14;17;19;21;22
"8466";2;5;7;9;10;13;14;17;19;21;23
"8467";2;5;7;9;10;13;14;17;19;21;22
"8468";2;5;7;9;10;13;14;17;19;21;23
"8469";2;5;7;9;11;11;11;11;11;11;11
"8470";2;5;7;9;10;13;14;17;19;21;22
"8471";2;5;7;9;10;13;14;17;19;21;23
"8472";2;5;7;9;10;13;14;17;19;21;23
"8473";2;5;7;9;11;11;11;11;11;11;11
"8474";2;5;7;9;10;13;14;17;19;21;23
"8475";2;5;7;9;11;11;11;11;11;11;11
"8476";2;5;7;9;11;11;11;11;11;11;11
"8477";2;5;7;9;11;11;11;11;11;11;11
"8478";2;5;7;9;11;11;11;11;11;11;11
"8479";2;5;7;9;10;13;14;17;19;21;22
"8480";2;5;7;9;11;11;11;11;11;11;11
"8481";2;5;7;9;11;11;11;11;11;11;11
"8482";2;5;7;9;11;11;11;11;11;11;11
"8483";2;5;7;9;11;11;11;11;11;11;11
"8484";2;5;7;9;11;11;11;11;11;11;11
"8485";2;5;7;9;11;11;11;11;11;11;11
"8486";2;5;7;9;11;11;11;11;11;11;11
"8487";2;5;7;9;11;11;11;11;11;11;11
"8488";2;5;7;9;10;13;14;17;19;21;22
"8489";2;5;7;9;11;11;11;11;11;11;11
"8490";2;5;7;9;10;13;14;17;19;21;22
"8491";2;5;7;9;11;11;11;11;11;11;11
"8492";2;5;7;9;10;13;14;17;19;21;22
"8493";2;5;7;9;10;13;14;17;19;21;22
"8494";2;5;7;9;11;11;11;11;11;11;11
"8495";2;5;7;9;10;13;14;17;19;21;22
"8496";2;5;7;9;10;13;14;17;19;21;23
"8497";2;5;7;9;11;11;11;11;11;11;11
"8498";2;5;7;9;10;13;14;17;19;21;22
"8499";2;5;7;9;10;13;14;17;19;21;22
"8500";2;5;7;9;10;13;14;17;19;21;22
"8501";2;5;7;9;11;11;11;11;11;11;11
"8502";2;5;7;9;11;11;11;11;11;11;11
"8503";2;5;7;9;11;11;11;11;11;11;11
"8504";2;5;7;9;11;11;11;11;11;11;11
"8505";2;5;7;9;11;11;11;11;11;11;11
"8506";2;5;7;9;11;11;11;11;11;11;11
"8507";2;5;7;9;10;13;14;17;19;21;22
"8508";2;5;7;9;10;13;14;17;19;21;22
"8509";2;5;7;9;11;11;11;11;11;11;11
"8510";2;5;7;9;11;11;11;11;11;11;11
"8511";2;5;7;9;11;11;11;11;11;11;11
"8512";2;5;7;9;11;11;11;11;11;11;11
"8513";2;5;7;9;11;11;11;11;11;11;11
"8514";2;5;7;9;11;11;11;11;11;11;11
"8515";2;5;7;9;11;11;11;11;11;11;11
"8516";2;5;7;9;11;11;11;11;11;11;11
"8517";2;5;7;9;11;11;11;11;11;11;11
"8518";2;5;7;9;11;11;11;11;11;11;11
"8519";2;5;7;9;11;11;11;11;11;11;11
"8520";2;5;7;9;11;11;11;11;11;11;11
"8521";2;5;7;9;10;13;14;17;19;21;22
"8522";2;5;7;9;11;11;11;11;11;11;11
"8523";2;5;7;9;11;11;11;11;11;11;11
"8524";2;5;7;9;11;11;11;11;11;11;11
"8525";2;5;7;9;11;11;11;11;11;11;11
"8526";2;5;7;9;11;11;11;11;11;11;11
"8527";2;5;7;9;11;11;11;11;11;11;11
"8528";2;5;7;9;11;11;11;11;11;11;11
"8529";2;5;7;9;10;13;14;17;19;21;22
"8530";2;5;7;9;11;11;11;11;11;11;11
"8531";2;5;7;9;10;13;14;17;19;21;22
"8532";2;5;7;9;10;13;14;17;19;21;22
"8533";2;5;7;9;11;11;11;11;11;11;11
"8534";2;5;7;9;11;11;11;11;11;11;11
"8535";2;5;7;9;11;11;11;11;11;11;11
"8536";2;5;7;9;10;13;14;17;19;21;22
"8537";2;5;7;9;11;11;11;11;11;11;11
"8538";2;5;7;9;10;13;14;17;19;21;22
"8539";2;5;7;9;10;13;14;17;19;21;23
"8540";2;5;7;9;11;11;11;11;11;11;11
"8541";2;5;7;9;10;13;14;17;19;21;23
"8542";2;5;7;9;10;13;14;17;19;21;22
"8543";2;5;7;9;10;13;14;17;19;21;22
"8544";2;5;7;9;11;11;11;11;11;11;11
"8545";2;5;7;9;11;11;11;11;11;11;11
"8546";2;5;7;9;11;11;11;11;11;11;11
"8547";2;5;7;9;11;11;11;11;11;11;11
"8548";2;5;7;9;11;11;11;11;11;11;11
"8549";2;5;7;9;11;11;11;11;11;11;11
"8550";2;5;7;9;11;11;11;11;11;11;11
"8551";2;5;7;9;11;11;11;11;11;11;11
"8552";2;5;7;9;11;11;11;11;11;11;11
"8553";2;5;7;9;11;11;11;11;11;11;11
"8554";2;5;7;9;11;11;11;11;11;11;11
"8555";2;5;7;9;11;11;11;11;11;11;11
"8556";2;5;7;9;11;11;11;11;11;11;11
"8557";2;5;7;9;11;11;11;11;11;11;11
"8558";2;5;7;9;11;11;11;11;11;11;11
"8559";2;5;7;9;11;11;11;11;11;11;11
"8560";2;5;7;9;11;11;11;11;11;11;11
"8561";2;5;7;9;11;11;11;11;11;11;11
"8562";2;5;7;9;11;11;11;11;11;11;11
"8563";2;5;7;9;11;11;11;11;11;11;11
"8564";2;5;7;9;11;11;11;11;11;11;11
"8565";2;5;7;9;11;11;11;11;11;11;11
"8566";2;5;7;9;11;11;11;11;11;11;11
"8567";2;5;7;9;11;11;11;11;11;11;11
"8568";2;5;7;9;11;11;11;11;11;11;11
"8569";2;5;7;9;11;11;11;11;11;11;11
"8570";2;5;7;9;11;11;11;11;11;11;11
"8571";2;5;7;9;10;13;14;17;19;21;22
"8572";2;5;7;9;10;13;14;17;19;21;22
"8573";2;5;7;9;11;11;11;11;11;11;11
"8574";2;5;7;9;11;11;11;11;11;11;11
"8575";2;5;7;9;11;11;11;11;11;11;11
"8576";2;5;7;9;11;11;11;11;11;11;11
"8577";2;5;7;9;11;11;11;11;11;11;11
"8578";2;5;7;9;11;11;11;11;11;11;11
"8579";2;5;7;9;11;11;11;11;11;11;11
"8580";2;5;7;9;11;11;11;11;11;11;11
"8581";2;5;7;9;11;11;11;11;11;11;11
"8582";2;5;7;9;10;13;14;17;19;21;22
"8583";2;5;7;9;10;13;14;17;19;21;23
"8584";2;5;7;9;11;11;11;11;11;11;11
"8585";2;5;7;9;11;11;11;11;11;11;11
"8586";2;5;7;9;11;11;11;11;11;11;11
"8587";2;5;7;9;11;11;11;11;11;11;11
"8588";2;5;7;9;11;11;11;11;11;11;11
"8589";2;5;7;9;11;11;11;11;11;11;11
"8590";2;5;7;9;11;11;11;11;11;11;11
"8591";2;5;7;9;11;11;11;11;11;11;11
"8592";2;5;7;9;11;11;11;11;11;11;11
"8593";2;5;7;9;11;11;11;11;11;11;11
"8594";2;5;7;9;11;11;11;11;11;11;11
"8595";2;5;7;9;11;11;11;11;11;11;11
"8596";2;5;7;9;11;11;11;11;11;11;11
"8597";2;5;7;9;11;11;11;11;11;11;11
"8598";2;5;7;9;11;11;11;11;11;11;11
"8599";2;5;7;9;11;11;11;11;11;11;11
"8600";2;5;7;9;11;11;11;11;11;11;11
"8601";2;5;7;9;11;11;11;11;11;11;11
"8602";2;5;7;9;10;13;14;17;19;21;23
"8603";2;5;7;9;11;11;11;11;11;11;11
"8604";2;5;7;9;11;11;11;11;11;11;11
"8605";2;5;7;9;11;11;11;11;11;11;11
"8606";2;5;7;9;10;13;14;17;19;21;22
"8607";2;5;7;9;11;11;11;11;11;11;11
"8608";2;5;7;9;11;11;11;11;11;11;11
"8609";2;5;7;9;11;11;11;11;11;11;11
"8610";2;5;7;9;11;11;11;11;11;11;11
"8611";2;5;7;9;11;11;11;11;11;11;11
"8612";2;5;7;9;11;11;11;11;11;11;11
"8613";2;5;7;9;11;11;11;11;11;11;11
"8614";2;5;7;9;11;11;11;11;11;11;11
"8615";2;5;7;9;11;11;11;11;11;11;11
"8616";2;5;7;9;11;11;11;11;11;11;11
"8617";2;5;7;9;11;11;11;11;11;11;11
"8618";2;5;7;9;11;11;11;11;11;11;11
"8619";2;5;7;9;11;11;11;11;11;11;11
"8620";2;5;7;9;11;11;11;11;11;11;11
"8621";2;5;7;9;11;11;11;11;11;11;11
"8622";2;5;7;9;11;11;11;11;11;11;11
"8623";2;5;7;9;11;11;11;11;11;11;11
"8624";2;5;7;9;11;11;11;11;11;11;11
"8625";2;5;7;9;11;11;11;11;11;11;11
"8626";2;5;7;9;11;11;11;11;11;11;11
"8627";2;5;7;9;11;11;11;11;11;11;11
"8628";2;5;7;9;11;11;11;11;11;11;11
"8629";2;5;7;9;11;11;11;11;11;11;11
"8630";2;5;7;9;11;11;11;11;11;11;11
"8631";2;5;7;9;11;11;11;11;11;11;11
"8632";2;5;7;9;11;11;11;11;11;11;11
"8633";2;5;7;9;11;11;11;11;11;11;11
"8634";2;5;7;9;11;11;11;11;11;11;11
"8635";2;5;7;9;11;11;11;11;11;11;11
"8636";2;5;7;9;11;11;11;11;11;11;11
"8637";2;5;7;9;11;11;11;11;11;11;11
"8638";2;5;7;9;11;11;11;11;11;11;11
"8639";2;5;7;9;11;11;11;11;11;11;11
"8640";2;5;7;9;11;11;11;11;11;11;11
"8641";2;5;7;9;11;11;11;11;11;11;11
"8642";2;5;7;9;11;11;11;11;11;11;11
"8643";2;5;7;9;11;11;11;11;11;11;11
"8644";2;5;7;9;11;11;11;11;11;11;11
"8645";2;5;7;9;11;11;11;11;11;11;11
"8646";2;5;7;9;10;13;14;17;19;21;22
"8647";2;5;7;9;10;13;14;17;19;21;22
"8648";2;5;7;9;10;13;14;17;19;21;22
"8649";2;5;7;9;10;13;14;17;19;21;22
"8650";2;5;7;9;10;13;14;17;19;21;22
"8651";2;5;7;9;10;13;14;17;19;21;22
"8652";2;5;7;9;10;13;14;17;19;21;22
"8653";2;5;7;9;10;13;14;17;19;21;22
"8654";2;5;7;9;10;13;14;17;19;21;22
"8655";2;5;7;9;10;13;14;17;19;21;22
"8656";2;5;7;9;10;13;14;17;19;21;22
"8657";2;5;7;9;10;13;14;17;19;21;22
"8658";2;5;7;9;10;13;14;17;19;21;22
"8659";2;5;7;9;10;13;14;17;19;21;22
"8660";2;5;7;9;10;13;14;17;19;21;22
"8661";2;5;7;9;10;13;14;17;19;21;22
"8662";2;5;7;9;10;13;14;17;19;21;22
"8663";2;5;7;9;10;13;14;17;19;21;22
"8664";2;5;7;9;10;13;14;17;19;21;22
"8665";2;5;7;9;10;13;14;17;19;21;22
"8666";2;5;7;9;10;13;14;17;19;21;23
"8667";2;5;7;9;11;11;11;11;11;11;11
"8668";2;5;7;9;11;11;11;11;11;11;11
"8669";2;5;7;9;10;13;14;17;19;21;22
"8670";2;5;7;9;10;13;14;17;19;21;22
"8671";2;5;7;9;10;13;14;17;19;21;22
"8672";2;5;7;9;10;13;14;17;19;21;22
"8673";2;5;7;9;10;13;14;17;19;21;23
"8674";2;5;7;9;11;11;11;11;11;11;11
"8675";2;5;7;9;10;13;14;17;19;21;22
"8676";2;5;7;9;10;13;14;17;19;21;22
"8677";2;5;7;9;11;11;11;11;11;11;11
"8678";2;5;7;9;10;13;14;17;19;21;22
"8679";2;5;7;9;11;11;11;11;11;11;11
"8680";2;5;7;9;11;11;11;11;11;11;11
"8681";2;5;7;9;10;13;14;17;19;21;22
"8682";2;5;7;9;10;13;14;17;19;21;22
"8683";2;5;7;9;10;13;14;17;19;21;23
"8684";2;5;7;9;10;13;14;17;19;21;22
"8685";2;5;7;9;11;11;11;11;11;11;11
"8686";2;5;7;9;10;13;14;17;19;21;22
"8687";2;5;7;9;10;13;14;17;19;21;22
"8688";2;5;7;9;11;11;11;11;11;11;11
"8689";2;5;7;9;11;11;11;11;11;11;11
"8690";2;5;7;9;11;11;11;11;11;11;11
"8691";2;5;7;9;11;11;11;11;11;11;11
"8692";2;5;7;9;10;13;14;17;19;21;22
"8693";2;5;7;9;11;11;11;11;11;11;11
"8694";2;5;7;9;10;13;14;17;19;21;22
"8695";2;5;7;9;10;13;14;17;19;21;22
"8696";2;5;7;9;10;13;14;17;19;21;23
"8697";2;5;7;9;10;13;14;17;19;21;22
"8698";2;5;7;9;10;13;14;17;19;21;22
"8699";2;5;7;9;10;13;14;17;19;21;22
"8700";2;5;7;9;11;11;11;11;11;11;11
"8701";2;5;7;9;11;11;11;11;11;11;11
"8702";2;5;7;9;11;11;11;11;11;11;11
"8703";2;5;7;9;11;11;11;11;11;11;11
"8704";2;5;7;9;11;11;11;11;11;11;11
"8705";2;5;7;9;11;11;11;11;11;11;11
"8706";2;5;7;9;11;11;11;11;11;11;11
"8707";2;5;7;9;10;13;14;17;19;21;23
"8708";2;5;7;9;11;11;11;11;11;11;11
"8709";2;5;7;9;11;11;11;11;11;11;11
"8710";2;5;7;9;11;11;11;11;11;11;11
"8711";2;5;7;9;11;11;11;11;11;11;11
"8712";2;5;7;9;11;11;11;11;11;11;11
"8713";2;5;7;9;10;13;14;17;19;21;23
"8714";2;5;7;9;10;13;14;17;19;21;22
"8715";2;5;7;9;11;11;11;11;11;11;11
"8716";2;5;7;9;11;11;11;11;11;11;11
"8717";2;5;7;9;11;11;11;11;11;11;11
"8718";2;5;7;9;10;13;14;17;19;21;23
"8719";2;5;7;9;10;13;14;17;19;21;22
"8720";2;5;7;9;10;13;14;17;19;21;23
"8721";2;5;7;9;10;13;14;17;19;21;22
"8722";2;5;7;9;10;13;14;17;19;21;23
"8723";2;5;7;9;10;13;14;17;19;21;23
"8724";2;5;7;9;10;13;14;17;19;21;23
"8725";2;5;7;9;10;13;14;17;19;21;23
"8726";2;5;7;9;10;13;14;17;19;21;23
"8727";2;5;7;9;10;13;14;17;19;21;23
"8728";2;5;7;9;10;13;14;17;19;21;23
"8729";2;5;7;9;10;13;14;17;19;21;23
"8730";2;5;7;9;10;13;14;17;19;21;23
"8731";2;5;7;9;10;13;14;17;19;21;23
"8732";2;5;7;9;10;13;14;17;19;21;22
"8733";2;5;7;9;10;13;14;17;19;21;23
"8734";2;5;7;9;10;13;14;17;19;21;23
"8735";2;5;7;9;11;11;11;11;11;11;11
"8736";2;5;7;9;10;13;14;17;19;21;23
"8737";2;5;7;9;10;13;14;17;19;21;22
"8738";2;5;7;9;10;13;14;17;19;21;22
"8739";2;5;7;9;11;11;11;11;11;11;11
"8740";2;5;7;9;10;13;14;17;19;21;23
"8741";2;5;7;9;10;13;14;17;19;21;22
"8742";2;5;7;9;10;13;14;17;19;21;22
"8743";2;5;7;9;10;13;14;17;19;21;23
"8744";2;5;7;9;10;13;14;17;19;21;22
"8745";2;5;7;9;10;13;14;17;19;21;22
"8746";2;5;7;9;10;13;14;17;19;21;23
"8747";2;5;7;9;11;11;11;11;11;11;11
"8748";2;5;7;9;11;11;11;11;11;11;11
"8749";2;5;7;9;10;13;14;17;19;21;22
"8750";2;5;7;9;11;11;11;11;11;11;11
"8751";2;5;7;9;10;13;14;17;19;21;22
"8752";2;5;7;9;10;13;14;17;19;21;22
"8753";2;5;7;9;11;11;11;11;11;11;11
"8754";2;5;7;9;10;13;14;17;19;21;22
"8755";2;5;7;9;10;13;14;17;19;21;22
"8756";2;5;7;9;10;13;14;17;19;21;22
"8757";2;5;7;9;10;13;14;17;19;21;22
"8758";2;5;7;9;10;13;14;17;19;21;22
"8759";2;5;7;9;10;13;14;17;19;21;22
"8760";2;5;7;9;11;11;11;11;11;11;11
"8761";2;5;7;9;11;11;11;11;11;11;11
"8762";2;5;7;9;10;13;14;17;19;21;22
"8763";2;5;7;9;10;13;14;17;19;21;22
"8764";2;5;7;9;10;13;14;17;19;21;22
"8765";2;5;7;9;10;13;14;17;19;21;22
"8766";2;5;7;9;11;11;11;11;11;11;11
"8767";2;5;7;9;10;13;14;17;19;21;22
"8768";2;5;7;9;10;13;14;17;19;21;22
"8769";2;5;7;9;10;13;14;17;19;21;22
"8770";2;5;7;9;11;11;11;11;11;11;11
"8771";2;5;7;9;11;11;11;11;11;11;11
"8772";2;5;7;9;10;13;14;17;19;21;22
"8773";2;5;7;9;10;13;14;17;19;21;22
"8774";2;5;7;9;11;11;11;11;11;11;11
"8775";2;5;7;9;11;11;11;11;11;11;11
"8776";2;5;7;9;10;13;14;17;19;21;22
"8777";2;5;7;9;10;13;14;17;19;21;22
"8778";2;5;7;9;10;13;14;17;19;21;22
"8779";2;5;7;9;10;13;14;17;19;21;22
"8780";2;5;7;9;11;11;11;11;11;11;11
"8781";2;5;7;9;10;13;14;17;19;21;22
"8782";2;5;7;9;10;13;14;17;19;21;22
"8783";2;5;7;9;10;13;14;17;19;21;22
"8784";2;5;7;9;10;13;14;17;19;21;22
"8785";2;5;7;9;10;13;14;17;19;21;22
"8786";2;5;7;9;10;13;14;17;19;21;22
"8787";2;5;7;9;10;13;14;17;19;21;22
"8788";2;5;7;9;10;13;14;17;19;21;22
"8789";2;5;7;9;10;13;14;17;19;21;22
"8790";2;5;7;9;10;13;14;17;19;21;22
"8791";2;5;7;9;10;13;14;17;19;21;22
"8792";2;5;7;9;11;11;11;11;11;11;11
"8793";2;5;7;9;11;11;11;11;11;11;11
"8794";2;5;7;9;10;13;14;17;19;21;22
"8795";2;5;7;9;11;11;11;11;11;11;11
"8796";2;5;7;9;11;11;11;11;11;11;11
"8797";2;5;7;9;10;13;14;17;19;21;23
"8798";2;5;7;9;10;13;14;17;19;21;22
"8799";2;5;7;9;10;13;14;17;19;21;22
"8800";2;5;7;9;10;13;14;17;19;21;22
"8801";2;5;7;9;10;13;14;17;19;21;22
"8802";2;5;7;9;11;11;11;11;11;11;11
"8803";2;5;7;9;10;13;14;17;19;21;23
"8804";2;5;7;9;10;13;14;17;19;21;22
"8805";2;5;7;9;10;13;14;17;19;21;23
"8806";2;5;7;9;10;13;14;17;19;21;22
"8807";2;5;7;9;11;11;11;11;11;11;11
"8808";2;5;7;9;10;13;14;17;19;21;23
"8809";2;5;7;9;10;13;14;17;19;21;22
"8810";2;5;7;9;10;13;14;17;19;21;22
"8811";2;5;7;9;11;11;11;11;11;11;11
"8812";2;5;7;9;10;13;14;17;19;21;22
"8813";2;5;7;9;10;13;14;17;19;21;23
"8814";2;5;7;9;10;13;14;17;19;21;23
"8815";2;5;7;9;10;13;14;17;19;21;22
"8816";2;5;7;9;11;11;11;11;11;11;11
"8817";2;5;7;9;10;13;14;17;19;21;22
"8818";2;5;7;9;11;11;11;11;11;11;11
"8819";2;5;7;9;11;11;11;11;11;11;11
"8820";2;5;7;9;10;13;14;17;19;21;22
"8821";2;5;7;9;10;13;14;17;19;21;22
"8822";2;5;7;9;10;13;14;17;19;21;22
"8823";2;5;7;9;10;13;14;17;19;21;22
"8824";2;5;7;9;10;13;14;17;19;21;22
"8825";2;5;7;9;10;13;14;17;19;21;22
"8826";2;5;7;9;10;13;14;17;19;21;22
"8827";2;5;7;9;10;13;14;17;19;21;22
"8828";2;5;7;9;10;13;14;17;19;21;23
"8829";2;5;7;9;10;13;14;17;19;21;22
"8830";2;5;7;9;10;13;14;17;19;21;22
