"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"back";-0,367008332170791;0,307608128976599;-0,76640259750755;0,642360536251785;0,657525312981862;0,342474687018121;0,000672605041553609;0,000472502255821234;0,00499353697530444;0,211689346125238;0,000223772272800812
"great";-0,585283920775736;1,20873850312621;-0,43580855671471;0,900039389079301;0,240251493371375;0,759748506628606;0,00148684629520429;0,00634158183946923;0,00434043132185863;0,558486733058028;0,0013538127830408
"ai";1,39498019230785;-0,0545242292603007;0,999237015471647;-0,0390562019571181;0,998868580722981;0,00113141927699862;0,00732899412453321;1,11966309049021e-05;0,00376624260153752;0,652819592913353;0,00160507249340476
"sort";0,458482566435679;-0,183570750825051;0,928352548481855;-0,371700882064121;0,893767345938278;0,106232654061705;0,000846602545244332;0,000135719073206449;0,00402748486291584;0,226824467708229;0,000207211434638165
"problem";0,507494902863581;-0,288479145931313;0,869361058696483;-0,494177447504568;0,806729471737154;0,19327052826283;0,000901314876637092;0,000291233961171552;0,00349955779304715;0,264269497441762;0,000244403402461838
"interest";-0,114841272637724;0,0847577657783129;-0,804594266995145;0,593824945180434;0,71231966583501;0,287680334164974;4,94199310150317e-05;2,69193855088103e-05;0,00374719368664535;0,0636414176055379;1,51769964160231e-05
"call";0,126377382648438;0,0139784317589909;0,993938426062681;0,109938188069665;0,99101064071802;0,00898935928195839;5,65442191752787e-05;6,91777446975809e-07;0,00354037689638751;0,0593758053760065;1,2481550117772e-05
"business";0,62274618695944;0,130398522145625;0,978772879298747;0,204947922041773;0,968515135432481;0,0314848645674965;0,00127591180724506;5,59427538322758e-05;0,00329001972923328;0,295962840427188;0,000288185997748686
"guy";-0,584760648813822;0,538027742787254;-0,735900946497972;0,677089208999368;0,614378465009582;0,385621534990401;0,00116687951715643;0,00098782287344437;0,00341247703925437;0,348930925753616;0,000415478603572716
"money";0,718740115070876;-0,0775964702901767;0,994222582135731;-0,107338050901626;0,991432080767586;0,00856791923239483;0,00166162664469773;1,93675020672596e-05;0,00321654534322063;0,337613431897922;0,000366630939106903
"stuff";0,399045396910769;-0,0950222713407766;0,972799918018293;-0,231646971712568;0,959654657043158;0,040345342956824;0,00052259364018663;2,96326385555936e-05;0,00328185590856521;0,190521562041923;0,00011912633381071
"happen";-0,349220065124081;-0,838026136795279;-0,384655279420259;-0,923060299229754;0,189767089625481;0,81023291037449;0,000387294594418959;0,00223027381330977;0,00317572623988026;0,374945422681294;0,000446456519975309
"part";-0,202814578490896;0,0312720975778911;-0,988320482750673;0,152389708889664;0,982677956165552;0,0173220438344287;0,000129398241391105;3,07640891075813e-06;0,003145792230764;0,0956913932691451;2,88055247680345e-05
"basically";0,754794663010662;-0,346262331761916;0,908921195925918;-0,416967935933447;0,865024888980381;0,134975111019602;0,00183406442684535;0,000385982348828864;0,00321926661677665;0,379571708476571;0,000463814813685553
"country";-1,08389218000492;-0,591413982354033;-0,877827449368627;-0,478977002720351;0,819174502405964;0,180825497594009;0,00370214075684112;0,00110220895922342;0,00315123477787605;0,560114977183268;0,000988633066510879
"system";0,738473559082667;-0,451807558782318;0,85301540941079;-0,521885726292397;0,782760725171788;0,217239274828195;0,00159533012388336;0,000597155794097016;0,00292536907272604;0,390390959838261;0,000445841170522339
"government";-0,531495580413701;-1,37056144532113;-0,361559425165756;-0,932349066645003;0,168626633078889;0,831373366921081;0,000801012393178494;0,00532643880472846;0,00283556704537724;0,605363021854608;0,00103913434256632
"give";-0,211416523573968;0,16777502029506;-0,783317536639765;0,621621779535282;0,681697185219733;0,318302814780251;0,000131971390944992;8,31106233539243e-05;0,00295258180828628;0,119762952068483;4,23493671315089e-05
"state";-1,34062391293634;-2,25311802305194;-0,511338031994314;-0,859379669899272;0,323181266425883;0,676818733574087;0,00489576093179854;0,0138284709616363;0,00272399482958024;1,10296869979272;0,00331384854119371
"put";0,0850311045905172;-0,462667433059685;0,180757160758083;-0,983527757022991;0,0435710725000857;0,956428927499892;2,00887810370475e-05;0,00059475185479266;0,00277842030070073;0,190527650222884;0,000100858839363065
"learn";0,392915332841051;0,494128473216957;0,622386369076215;0,78271016831783;0,460275634353906;0,539724365646065;0,000398690940563937;0,000630548031004805;0,00258248860466698;0,270875234174178;0,000189485949988384
"hard";0,310247366801238;0,193521257406255;0,848469152125467;0,529244837378212;0,776109215071543;0,223890784928431;0,000260622250395446;0,000101403427941377;0,0027076671882441;0,164712287933035;7,3459383923136e-05
"day";-0,169040043743756;0,753633980524327;-0,218861957876227;0,975755831852716;0,0635438414614372;0,93645615853854;7,46487650407112e-05;0,00148376245877108;0,00261242261378325;0,313640530012654;0,000256985010637332
"bite";-0,395004964483002;0,650481927763305;-0,519044867959179;0,854746994756482;0,332153615452398;0,667846384547583;0,000424597379321635;0,00115144360390956;0,00272127355602422;0,320562249898354;0,000279638495298714
"create";0,513861890826782;-0,134347316170509;0,967480833992722;-0,252944333513812;0,951764487429374;0,0482355125706077;0,000674730923819545;4,61206886975258e-05;0,00255527586910674;0,246354771426811;0,000155081413231012
"school";-1,23461954382183;1,8909682581983;-0,546696237594927;0,837331012085156;0,365056809815013;0,634943190184969;0,00352579795983071;0,00827103016664123;0,00231308252262059;0,955723436527879;0,00211278643189159
"kid";-1,23978486916953;1,98669574671919;-0,529415386231215;0,848362746012373;0,344365432210087;0,655634567789895;0,00358464115708878;0,00920482947535891;0,00233213143751276;0,988134067166371;0,00227711397246998
"end";0,0513674057103291;0,0359417934252397;0,819347235173069;0,573297573877867;0,733680290744651;0,266319709255321;6,77827930804168e-06;3,31851422220216e-06;0,00256888223688686;0,0280487506605124;2,02102292252023e-06
"run";0,000689226278648541;-0,140883020040314;0,00489212987340994;-0,999988033461052;3,22790019637306e-05;0,999967720998011;1,15566876571921e-09;4,82866443978437e-05;0,00243281855908565;0,0567389238336225;7,83198611375215e-06
"idea";-0,651285415721386;0,0851717641138249;-0,991557107134275;0,129670749560213;0,987478724840849;0,0125212751591317;0,00102731803940656;1,75692609511186e-05;0,00242193346486156;0,306539747248707;0,000227580893428229
"bad";-0,843714494882457;-0,916088733263113;-0,677453406663102;-0,735565688297488;0,533592220776492;0,466407779223478;0,00167563463848334;0,00197543794989604;0,00235390162596095;0,540219281853004;0,000686955288659626
"love";-1,00955654263929;1,35565768211982;-0,59727536581365;0,802036244437974;0,427910509757568;0,572089490242415;0,0023464097781258;0,00423099627844764;0,00230219742839649;0,721827604812975;0,00119952564676577
